sessao,minuto,hora,solar_kw,potencia_kw,temp_c,soc,comando
17,220,16.58,2.95,4.44,41.9,86.2,HIBRIDO_SOLAR_REDE
17,225,16.67,3.13,4.44,41.9,87.4,HIBRIDO_SOLAR_REDE
17,230,16.75,2.72,4.44,42.1,88.5,HIBRIDO_SOLAR_REDE
17,235,16.83,2.57,4.44,42.2,89.6,HIBRIDO_SOLAR_REDE
17,240,16.92,2.71,4.44,42.0,90.7,HIBRIDO_SOLAR_REDE
17,245,17.0,2.34,4.44,42.0,91.9,HIBRIDO_SOLAR_REDE
17,250,17.08,2.21,4.44,42.3,93.0,HIBRIDO_SOLAR_REDE
17,255,17.17,1.93,4.44,42.4,94.1,HIBRIDO_SOLAR_REDE
17,260,17.25,1.89,4.44,42.7,95.3,HIBRIDO_SOLAR_REDE
17,265,17.33,1.47,4.44,42.6,96.4,HIBRIDO_SOLAR_REDE
17,270,17.42,1.38,4.44,42.5,97.5,HIBRIDO_SOLAR_REDE
17,275,17.5,1.02,4.44,42.2,98.7,HIBRIDO_SOLAR_REDE
17,280,17.58,0.96,4.44,42.4,99.8,HIBRIDO_SOLAR_REDE
17,285,17.67,0.81,4.44,42.3,100.0,HIBRIDO_SOLAR_REDE
18,5,14.0,8.25,7.4,28.0,26.9,SOLAR_TOTAL
18,10,14.08,7.63,7.4,29.2,28.8,SOLAR_TOTAL
18,15,14.17,8.06,7.4,30.2,30.7,SOLAR_TOTAL
18,20,14.25,6.26,7.4,31.1,32.5,HIBRIDO_SOLAR_REDE
18,25,14.33,7.29,7.4,32.4,34.4,HIBRIDO_SOLAR_REDE
18,30,14.42,7.39,7.4,33.4,36.3,HIBRIDO_SOLAR_REDE
18,35,14.5,6.99,7.4,34.5,38.2,HIBRIDO_SOLAR_REDE
18,40,14.58,6.44,7.4,35.5,40.1,HIBRIDO_SOLAR_REDE
18,45,14.67,6.14,7.4,36.3,42.0,HIBRIDO_SOLAR_REDE
18,50,14.75,5.81,7.4,37.1,43.8,HIBRIDO_SOLAR_REDE
18,55,14.83,6.48,7.4,37.5,45.7,HIBRIDO_SOLAR_REDE
18,60,14.92,6.95,7.4,38.3,47.6,HIBRIDO_SOLAR_REDE
18,65,15.0,6.45,7.4,39.1,49.5,HIBRIDO_SOLAR_REDE
18,70,15.08,6.37,7.4,39.5,51.4,HIBRIDO_SOLAR_REDE
18,75,15.17,5.32,7.4,40.0,53.3,HIBRIDO_SOLAR_REDE
18,80,15.25,6.45,7.4,40.2,55.2,HIBRIDO_SOLAR_REDE
18,85,15.33,4.95,7.4,40.3,57.0,HIBRIDO_SOLAR_REDE
18,90,15.42,5.22,7.4,40.4,58.9,HIBRIDO_SOLAR_REDE
18,95,15.5,4.83,7.4,40.9,60.8,HIBRIDO_SOLAR_REDE
18,100,15.58,5.47,7.4,41.0,62.7,HIBRIDO_SOLAR_REDE
18,105,15.67,4.52,7.4,41.3,64.6,HIBRIDO_SOLAR_REDE
18,110,15.75,4.25,7.4,41.9,66.5,HIBRIDO_SOLAR_REDE
18,115,15.83,4.96,7.4,41.8,68.4,HIBRIDO_SOLAR_REDE
18,120,15.92,5.09,7.4,42.3,70.2,HIBRIDO_SOLAR_REDE
18,125,16.0,4.93,7.4,42.7,72.1,HIBRIDO_SOLAR_REDE
18,130,16.08,4.24,7.4,42.9,74.0,HIBRIDO_SOLAR_REDE
18,135,16.17,4.37,7.4,43.2,75.9,HIBRIDO_SOLAR_REDE
18,140,16.25,4.33,7.4,43.2,77.8,HIBRIDO_SOLAR_REDE
18,145,16.33,3.65,7.4,43.2,79.7,HIBRIDO_SOLAR_REDE
18,150,16.42,3.45,7.4,43.2,81.5,HIBRIDO_SOLAR_REDE
18,155,16.5,3.46,4.44,43.0,82.7,HIBRIDO_SOLAR_REDE
18,160,16.58,3.18,4.44,42.3,83.8,HIBRIDO_SOLAR_REDE
18,165,16.67,2.87,4.44,42.1,84.9,HIBRIDO_SOLAR_REDE
18,170,16.75,2.47,4.44,41.8,86.1,HIBRIDO_SOLAR_REDE
18,175,16.83,2.63,4.44,41.7,87.2,HIBRIDO_SOLAR_REDE
18,180,16.92,2.44,4.44,41.6,88.3,HIBRIDO_SOLAR_REDE
18,185,17.0,2.21,4.44,41.3,89.5,HIBRIDO_SOLAR_REDE
18,190,17.08,2.0,4.44,40.8,90.0,HIBRIDO_SOLAR_REDE
19,5,3.0,0.0,3.7,35.4,33.4,REDE_POTENCIA_REDUZIDA
19,10,3.08,0.0,3.7,35.9,33.9,REDE_POTENCIA_REDUZIDA
19,15,3.17,0.0,3.7,36.5,34.3,REDE_POTENCIA_REDUZIDA
19,20,3.25,0.0,3.7,36.9,34.7,REDE_POTENCIA_REDUZIDA
19,25,3.33,0.0,3.7,37.4,35.2,REDE_POTENCIA_REDUZIDA
19,30,3.42,0.0,3.7,38.0,35.6,REDE_POTENCIA_REDUZIDA
19,35,3.5,0.0,3.7,38.6,36.1,REDE_POTENCIA_REDUZIDA
19,40,3.58,0.0,3.7,39.1,36.5,REDE_POTENCIA_REDUZIDA
19,45,3.67,0.0,3.7,39.4,36.9,REDE_POTENCIA_REDUZIDA
19,50,3.75,0.0,3.7,40.0,37.4,REDE_POTENCIA_REDUZIDA
19,55,3.83,0.0,3.7,40.0,37.8,REDE_POTENCIA_REDUZIDA
19,60,3.92,0.0,3.7,40.2,38.2,REDE_POTENCIA_REDUZIDA
19,65,4.0,0.0,3.7,40.6,38.7,REDE_POTENCIA_REDUZIDA
19,70,4.08,0.0,3.7,41.1,39.1,REDE_POTENCIA_REDUZIDA
19,75,4.17,0.0,3.7,41.3,39.5,REDE_POTENCIA_REDUZIDA
19,80,4.25,0.0,3.7,41.5,40.0,REDE_POTENCIA_REDUZIDA
19,85,4.33,0.0,3.7,41.4,40.4,REDE_POTENCIA_REDUZIDA
19,90,4.42,0.0,3.7,41.6,40.9,REDE_POTENCIA_REDUZIDA
19,95,4.5,0.0,3.7,42.0,41.3,REDE_POTENCIA_REDUZIDA
19,100,4.58,0.0,3.7,42.4,41.7,REDE_POTENCIA_REDUZIDA
19,105,4.67,0.0,3.7,42.5,42.2,REDE_POTENCIA_REDUZIDA
19,110,4.75,0.0,3.7,42.3,42.6,REDE_POTENCIA_REDUZIDA
19,115,4.83,0.0,3.7,42.2,43.0,REDE_POTENCIA_REDUZIDA
19,120,4.92,0.0,3.7,42.1,43.5,REDE_POTENCIA_REDUZIDA
19,125,5.0,0.0,3.7,42.3,43.9,REDE_POTENCIA_REDUZIDA
19,130,5.08,0.0,3.7,42.4,44.3,REDE_POTENCIA_REDUZIDA
19,135,5.17,0.0,3.7,42.5,44.8,REDE_POTENCIA_REDUZIDA
19,140,5.25,0.0,3.7,42.7,45.2,REDE_POTENCIA_REDUZIDA
19,145,5.33,0.0,3.7,43.0,45.7,REDE_POTENCIA_REDUZIDA
19,150,5.42,0.0,3.7,42.9,46.1,REDE_POTENCIA_REDUZIDA
19,155,5.5,0.0,3.7,42.9,46.5,REDE_POTENCIA_REDUZIDA
19,160,5.58,0.0,3.7,42.7,47.0,REDE_POTENCIA_REDUZIDA
19,165,5.67,0.0,3.7,42.6,47.4,REDE_POTENCIA_REDUZIDA
19,170,5.75,0.0,3.7,42.4,47.8,REDE_POTENCIA_REDUZIDA
19,175,5.83,0.0,3.7,42.2,48.3,REDE_POTENCIA_REDUZIDA
19,180,5.92,0.0,3.7,42.1,48.7,REDE_POTENCIA_REDUZIDA
19,185,6.0,0.0,3.7,42.1,49.1,REDE_POTENCIA_REDUZIDA
19,190,6.08,0.17,3.7,42.4,49.6,REDE_POTENCIA_REDUZIDA
19,195,6.17,0.39,3.7,42.4,50.0,REDE_POTENCIA_REDUZIDA
19,200,6.25,0.54,7.4,43.4,50.9,HIBRIDO_SOLAR_REDE
19,205,6.33,0.85,7.4,44.0,51.8,HIBRIDO_SOLAR_REDE
19,210,6.42,1.04,7.4,44.9,52.6,HIBRIDO_SOLAR_REDE
19,215,6.5,1.29,7.4,45.5,53.5,HIBRIDO_SOLAR_REDE
19,220,6.58,1.36,3.7,45.5,53.9,REDUCAO_TERMICA
19,225,6.67,1.52,3.7,45.1,54.4,REDUCAO_TERMICA
19,230,6.75,1.86,3.7,45.1,54.8,REDUCAO_TERMICA
19,235,6.83,1.87,3.7,45.2,55.3,REDUCAO_TERMICA
19,240,6.92,1.89,3.7,44.8,55.7,REDUCAO_TERMICA
19,245,7.0,1.97,3.7,44.8,56.1,REDUCAO_TERMICA
19,250,7.08,2.57,3.7,44.7,56.6,REDUCAO_TERMICA
19,255,7.17,2.3,3.7,44.4,57.0,REDUCAO_TERMICA
19,260,7.25,2.78,3.7,44.5,57.4,REDUCAO_TERMICA
19,265,7.33,2.68,3.7,44.7,57.9,REDUCAO_TERMICA
19,270,7.42,2.9,3.7,44.4,58.3,REDUCAO_TERMICA
19,275,7.5,3.49,3.7,44.0,58.7,REDUCAO_TERMICA
19,280,7.58,3.4,3.7,44.3,59.2,REDUCAO_TERMICA
19,285,7.67,3.54,3.7,44.0,59.6,REDUCAO_TERMICA
19,290,7.75,4.11,3.7,43.8,60.1,REDUCAO_TERMICA
19,295,7.83,3.72,3.7,44.1,60.5,REDUCAO_TERMICA
19,300,7.92,3.78,3.7,44.1,60.9,REDUCAO_TERMICA
19,305,8.0,4.23,3.7,44.0,61.4,REDUCAO_TERMICA
19,310,8.08,4.06,3.7,44.1,61.8,REDUCAO_TERMICA
19,315,8.17,4.32,3.7,43.9,62.2,REDUCAO_TERMICA
19,320,8.25,4.93,3.7,43.7,62.7,REDUCAO_TERMICA
19,325,8.33,4.35,3.7,43.7,63.1,REDUCAO_TERMICA
19,330,8.42,5.78,3.7,44.0,63.5,REDUCAO_TERMICA
19,335,8.5,5.85,3.7,44.2,64.0,REDUCAO_TERMICA
19,340,8.58,5.7,3.7,44.3,64.4,REDUCAO_TERMICA
19,345,8.67,6.18,3.7,44.1,64.9,REDUCAO_TERMICA
19,350,8.75,5.08,3.7,44.2,65.3,REDUCAO_TERMICA
19,355,8.83,6.57,3.7,44.0,65.7,REDUCAO_TERMICA
19,360,8.92,5.92,3.7,43.9,66.2,REDUCAO_TERMICA
19,365,9.0,6.53,3.7,44.2,66.6,REDUCAO_TERMICA
19,370,9.08,6.83,3.7,44.3,67.0,REDUCAO_TERMICA
19,375,9.17,5.56,3.7,44.5,67.5,REDUCAO_TERMICA
19,380,9.25,6.2,3.7,44.6,67.9,REDUCAO_TERMICA
19,385,9.33,7.46,3.7,44.8,68.3,REDUCAO_TERMICA
19,390,9.42,6.6,3.7,44.5,68.8,REDUCAO_TERMICA
19,395,9.5,6.09,3.7,44.5,69.2,REDUCAO_TERMICA
19,400,9.58,6.28,3.7,44.3,69.7,REDUCAO_TERMICA
19,405,9.67,6.74,3.7,44.0,70.1,REDUCAO_TERMICA
19,410,9.75,7.08,3.7,44.1,70.5,REDUCAO_TERMICA
19,415,9.83,7.31,3.7,44.4,71.0,REDUCAO_TERMICA
19,420,9.92,7.25,3.7,44.1,71.4,REDUCAO_TERMICA
19,425,10.0,7.57,3.7,44.3,71.8,REDUCAO_TERMICA
19,430,10.08,8.56,3.7,44.0,72.3,REDUCAO_TERMICA
19,435,10.17,6.81,3.7,44.2,72.7,REDUCAO_TERMICA
19,440,10.25,6.78,3.7,44.2,73.1,REDUCAO_TERMICA
19,445,10.33,8.51,3.7,44.4,73.6,REDUCAO_TERMICA
19,450,10.42,7.92,3.7,44.2,74.0,REDUCAO_TERMICA
19,455,10.5,9.1,3.7,44.0,74.5,REDUCAO_TERMICA
19,460,10.58,8.91,3.7,44.1,74.9,REDUCAO_TERMICA
19,465,10.67,7.82,3.7,44.0,75.3,REDUCAO_TERMICA
19,470,10.75,7.55,3.7,44.0,75.8,REDUCAO_TERMICA
19,475,10.83,8.54,3.7,44.0,76.2,REDUCAO_TERMICA
19,480,10.92,8.5,3.7,44.1,76.6,REDUCAO_TERMICA
19,485,11.0,8.8,3.7,43.8,77.1,REDUCAO_TERMICA
19,490,11.08,8.85,3.7,43.5,77.5,REDUCAO_TERMICA
19,495,11.17,9.11,3.7,43.8,78.0,REDUCAO_TERMICA
19,500,11.25,9.75,3.7,43.9,78.4,REDUCAO_TERMICA
19,505,11.33,8.7,3.7,44.0,78.8,REDUCAO_TERMICA
19,510,11.42,7.55,3.7,44.3,79.3,REDUCAO_TERMICA
19,515,11.5,7.8,3.7,44.5,79.7,REDUCAO_TERMICA
19,520,11.58,9.78,3.7,44.4,80.1,REDUCAO_TERMICA
19,525,11.67,8.66,2.22,43.8,80.4,REDUCAO_TERMICA
19,530,11.75,9.77,2.22,43.4,80.7,REDUCAO_TERMICA
19,535,11.83,9.63,2.22,43.1,80.9,REDUCAO_TERMICA
19,540,11.92,8.05,2.22,43.0,81.2,REDUCAO_TERMICA
19,545,12.0,9.31,2.22,43.0,81.4,REDUCAO_TERMICA
19,550,12.08,8.97,2.22,42.8,81.7,REDUCAO_TERMICA
19,555,12.17,9.1,2.22,42.9,82.0,REDUCAO_TERMICA
19,560,12.25,8.17,2.22,42.7,82.2,REDUCAO_TERMICA
19,565,12.33,9.46,2.22,42.4,82.5,REDUCAO_TERMICA
19,570,12.42,8.51,2.22,42.1,82.8,REDUCAO_TERMICA
19,575,12.5,9.43,2.22,41.7,83.0,REDUCAO_TERMICA
19,580,12.58,8.47,2.22,41.3,83.3,REDUCAO_TERMICA
19,585,12.67,8.24,2.22,41.4,83.5,REDUCAO_TERMICA
19,590,12.75,8.14,2.22,41.3,83.8,REDUCAO_TERMICA
19,595,12.83,8.02,2.22,41.5,84.1,REDUCAO_TERMICA
19,600,12.92,7.94,2.22,41.6,84.3,REDUCAO_TERMICA
19,605,13.0,8.96,2.22,41.2,84.6,REDUCAO_TERMICA
19,610,13.08,8.59,2.22,41.2,84.8,REDUCAO_TERMICA
19,615,13.17,7.85,2.22,41.0,85.1,REDUCAO_TERMICA
19,620,13.25,7.89,2.22,40.8,85.4,REDUCAO_TERMICA
19,625,13.33,7.94,4.44,41.5,85.9,SOLAR_TOTAL
19,630,13.42,7.17,4.44,41.9,86.4,HIBRIDO_SOLAR_REDE
19,635,13.5,7.28,4.44,42.5,86.9,HIBRIDO_SOLAR_REDE
19,640,13.58,8.98,4.44,42.9,87.5,SOLAR_TOTAL
19,645,13.67,8.08,4.44,43.0,88.0,SOLAR_TOTAL
19,650,13.75,8.15,4.44,43.2,88.5,SOLAR_TOTAL
19,655,13.83,8.25,4.44,43.6,89.0,SOLAR_TOTAL
19,660,13.92,7.97,4.44,43.8,89.6,SOLAR_TOTAL
19,665,14.0,7.51,4.44,43.9,90.0,SOLAR_TOTAL
20,5,1.0,0.0,3.7,23.7,9.6,REDE_POTENCIA_REDUZIDA
20,10,1.08,0.0,3.7,24.4,10.3,REDE_POTENCIA_REDUZIDA
20,15,1.17,0.0,3.7,25.3,10.9,REDE_POTENCIA_REDUZIDA
20,20,1.25,0.0,3.7,26.1,11.5,REDE_POTENCIA_REDUZIDA
20,25,1.33,0.0,3.7,26.6,12.2,REDE_POTENCIA_REDUZIDA
20,30,1.42,0.0,3.7,26.9,12.8,REDE_POTENCIA_REDUZIDA
20,35,1.5,0.0,3.7,27.6,13.4,REDE_POTENCIA_REDUZIDA
20,40,1.58,0.0,3.7,28.0,14.1,REDE_POTENCIA_REDUZIDA
20,45,1.67,0.0,3.7,28.4,14.7,REDE_POTENCIA_REDUZIDA
20,50,1.75,0.0,3.7,28.6,15.3,REDE_POTENCIA_REDUZIDA
20,55,1.83,0.0,3.7,28.8,15.9,REDE_POTENCIA_REDUZIDA
20,60,1.92,0.0,3.7,29.0,16.6,REDE_POTENCIA_REDUZIDA
20,65,2.0,0.0,3.7,29.2,17.2,REDE_POTENCIA_REDUZIDA
20,70,2.08,0.0,3.7,29.4,17.8,REDE_POTENCIA_REDUZIDA
20,75,2.17,0.0,3.7,29.4,18.5,REDE_POTENCIA_REDUZIDA
20,80,2.25,0.0,3.7,29.5,19.1,REDE_POTENCIA_REDUZIDA
20,85,2.33,0.0,3.7,29.9,19.7,REDE_POTENCIA_REDUZIDA
20,90,2.42,0.0,3.7,30.3,20.4,REDE_POTENCIA_REDUZIDA
20,95,2.5,0.0,3.7,30.2,21.0,REDE_POTENCIA_REDUZIDA
20,100,2.58,0.0,3.7,30.3,21.6,REDE_POTENCIA_REDUZIDA
20,105,2.67,0.0,3.7,30.4,22.3,REDE_POTENCIA_REDUZIDA
20,110,2.75,0.0,3.7,30.8,22.9,REDE_POTENCIA_REDUZIDA
20,115,2.83,0.0,3.7,30.9,23.5,REDE_POTENCIA_REDUZIDA
20,120,2.92,0.0,3.7,31.1,24.2,REDE_POTENCIA_REDUZIDA
20,125,3.0,0.0,3.7,31.3,24.8,REDE_POTENCIA_REDUZIDA
20,130,3.08,0.0,3.7,31.5,25.4,REDE_POTENCIA_REDUZIDA
20,135,3.17,0.0,3.7,31.4,26.1,REDE_POTENCIA_REDUZIDA
20,140,3.25,0.0,3.7,31.8,26.7,REDE_POTENCIA_REDUZIDA
20,145,3.33,0.0,3.7,31.7,27.3,REDE_POTENCIA_REDUZIDA
20,150,3.42,0.0,3.7,31.7,28.0,REDE_POTENCIA_REDUZIDA
20,155,3.5,0.0,3.7,31.6,28.6,REDE_POTENCIA_REDUZIDA
20,160,3.58,0.0,3.7,31.6,29.2,REDE_POTENCIA_REDUZIDA
20,165,3.67,0.0,3.7,31.5,29.8,REDE_POTENCIA_REDUZIDA
20,170,3.75,0.0,3.7,31.5,30.5,REDE_POTENCIA_REDUZIDA
20,175,3.83,0.0,3.7,31.6,31.1,REDE_POTENCIA_REDUZIDA
20,180,3.92,0.0,3.7,31.5,31.7,REDE_POTENCIA_REDUZIDA
20,185,4.0,0.0,3.7,31.5,32.4,REDE_POTENCIA_REDUZIDA
20,190,4.08,0.0,3.7,31.5,33.0,REDE_POTENCIA_REDUZIDA
20,195,4.17,0.0,3.7,31.8,33.6,REDE_POTENCIA_REDUZIDA
20,200,4.25,0.0,3.7,31.8,34.3,REDE_POTENCIA_REDUZIDA
20,205,4.33,0.0,3.7,31.7,34.9,REDE_POTENCIA_REDUZIDA
20,210,4.42,0.0,3.7,32.0,35.5,REDE_POTENCIA_REDUZIDA
20,215,4.5,0.0,3.7,32.0,36.2,REDE_POTENCIA_REDUZIDA
20,220,4.58,0.0,3.7,32.4,36.8,REDE_POTENCIA_REDUZIDA
20,225,4.67,0.0,3.7,32.6,37.4,REDE_POTENCIA_REDUZIDA
20,230,4.75,0.0,3.7,32.8,38.1,REDE_POTENCIA_REDUZIDA
20,235,4.83,0.0,3.7,32.5,38.7,REDE_POTENCIA_REDUZIDA
20,240,4.92,0.0,3.7,32.3,39.3,REDE_POTENCIA_REDUZIDA
20,245,5.0,0.0,3.7,32.4,40.0,REDE_POTENCIA_REDUZIDA
20,250,5.08,0.0,3.7,32.5,40.6,REDE_POTENCIA_REDUZIDA
20,255,5.17,0.0,3.7,32.7,41.2,REDE_POTENCIA_REDUZIDA
20,260,5.25,0.0,3.7,32.4,41.9,REDE_POTENCIA_REDUZIDA
20,265,5.33,0.0,3.7,32.2,42.5,REDE_POTENCIA_REDUZIDA
20,270,5.42,0.0,3.7,32.0,43.1,REDE_POTENCIA_REDUZIDA
20,275,5.5,0.0,3.7,32.1,43.7,REDE_POTENCIA_REDUZIDA
20,280,5.58,0.0,3.7,32.2,44.4,REDE_POTENCIA_REDUZIDA
20,285,5.67,0.0,3.7,32.2,45.0,REDE_POTENCIA_REDUZIDA
20,290,5.75,0.0,3.7,32.3,45.6,REDE_POTENCIA_REDUZIDA
20,295,5.83,0.0,3.7,32.3,46.3,REDE_POTENCIA_REDUZIDA
20,300,5.92,0.0,3.7,32.1,46.9,REDE_POTENCIA_REDUZIDA
20,305,6.0,0.0,3.7,32.3,47.5,REDE_POTENCIA_REDUZIDA
20,310,6.08,0.17,3.7,32.6,48.2,REDE_POTENCIA_REDUZIDA
20,315,6.17,0.34,3.7,32.8,48.8,REDE_POTENCIA_REDUZIDA
20,320,6.25,0.64,7.4,33.5,50.1,HIBRIDO_SOLAR_REDE
20,325,6.33,0.77,7.4,34.5,51.3,HIBRIDO_SOLAR_REDE
20,330,6.42,1.03,7.4,35.2,52.6,HIBRIDO_SOLAR_REDE
20,335,6.5,1.0,7.4,35.5,53.9,HIBRIDO_SOLAR_REDE
20,340,6.58,1.32,7.4,35.7,55.1,HIBRIDO_SOLAR_REDE
20,345,6.67,1.62,7.4,36.1,56.4,HIBRIDO_SOLAR_REDE
20,350,6.75,1.91,7.4,36.8,57.6,HIBRIDO_SOLAR_REDE
20,355,6.83,2.12,7.4,36.9,58.9,HIBRIDO_SOLAR_REDE
20,360,6.92,1.84,7.4,37.1,60.2,HIBRIDO_SOLAR_REDE
20,365,7.0,2.27,7.4,37.4,61.4,HIBRIDO_SOLAR_REDE
20,370,7.08,2.46,7.4,37.7,62.7,HIBRIDO_SOLAR_REDE
20,375,7.17,2.47,7.4,37.9,64.0,HIBRIDO_SOLAR_REDE
20,380,7.25,2.47,7.4,38.4,65.2,HIBRIDO_SOLAR_REDE
20,385,7.33,3.19,7.4,38.4,66.5,HIBRIDO_SOLAR_REDE
20,390,7.42,2.94,7.4,38.4,67.8,HIBRIDO_SOLAR_REDE
20,395,7.5,3.27,7.4,38.7,69.0,HIBRIDO_SOLAR_REDE
20,400,7.58,3.83,7.4,39.1,70.3,HIBRIDO_SOLAR_REDE
20,405,7.67,3.27,7.4,39.6,71.5,HIBRIDO_SOLAR_REDE
20,410,7.75,3.43,7.4,39.5,72.8,HIBRIDO_SOLAR_REDE
20,415,7.83,4.35,7.4,39.9,74.1,HIBRIDO_SOLAR_REDE
20,420,7.92,4.81,7.4,40.1,75.3,HIBRIDO_SOLAR_REDE
20,425,8.0,3.92,7.4,40.5,76.6,HIBRIDO_SOLAR_REDE
20,430,8.08,4.29,7.4,40.4,77.9,HIBRIDO_SOLAR_REDE
20,435,8.17,4.26,7.4,40.2,79.1,HIBRIDO_SOLAR_REDE
20,440,8.25,4.67,7.4,40.4,80.4,HIBRIDO_SOLAR_REDE
20,445,8.33,4.52,4.44,39.9,81.1,HIBRIDO_SOLAR_REDE
20,450,8.42,5.28,4.44,39.6,81.9,HIBRIDO_SOLAR_REDE
20,455,8.5,4.74,4.44,38.9,82.7,HIBRIDO_SOLAR_REDE
20,460,8.58,4.93,4.44,38.7,83.4,HIBRIDO_SOLAR_REDE
20,465,8.67,5.38,4.44,38.1,84.2,HIBRIDO_SOLAR_REDE
20,470,8.75,5.64,4.44,37.6,84.9,HIBRIDO_SOLAR_REDE
20,475,8.83,5.25,4.44,37.1,85.7,HIBRIDO_SOLAR_REDE
20,480,8.92,6.12,4.44,37.0,86.5,HIBRIDO_SOLAR_REDE
20,485,9.0,7.03,4.44,36.9,87.2,HIBRIDO_SOLAR_REDE
20,490,9.08,6.18,4.44,36.7,88.0,HIBRIDO_SOLAR_REDE
20,495,9.17,7.0,4.44,36.7,88.7,HIBRIDO_SOLAR_REDE
20,500,9.25,6.34,4.44,36.4,89.5,HIBRIDO_SOLAR_REDE
20,505,9.33,6.82,4.44,36.5,90.0,HIBRIDO_SOLAR_REDE
21,5,4.0,0.0,3.7,30.0,30.9,REDE_POTENCIA_REDUZIDA
21,10,4.08,0.0,3.7,30.5,31.9,REDE_POTENCIA_REDUZIDA
21,15,4.17,0.0,3.7,31.1,32.8,REDE_POTENCIA_REDUZIDA
21,20,4.25,0.0,3.7,31.8,33.8,REDE_POTENCIA_REDUZIDA
21,25,4.33,0.0,3.7,32.2,34.7,REDE_POTENCIA_REDUZIDA
21,30,4.42,0.0,3.7,32.6,35.6,REDE_POTENCIA_REDUZIDA
21,35,4.5,0.0,3.7,33.0,36.6,REDE_POTENCIA_REDUZIDA
21,40,4.58,0.0,3.7,33.7,37.5,REDE_POTENCIA_REDUZIDA
21,45,4.67,0.0,3.7,33.8,38.5,REDE_POTENCIA_REDUZIDA
21,50,4.75,0.0,3.7,34.0,39.4,REDE_POTENCIA_REDUZIDA
21,55,4.83,0.0,3.7,34.0,40.3,REDE_POTENCIA_REDUZIDA
21,60,4.92,0.0,3.7,34.3,41.3,REDE_POTENCIA_REDUZIDA
21,65,5.0,0.0,3.7,34.4,42.2,REDE_POTENCIA_REDUZIDA
21,70,5.08,0.0,3.7,34.6,43.2,REDE_POTENCIA_REDUZIDA
21,75,5.17,0.0,3.7,34.9,44.1,REDE_POTENCIA_REDUZIDA
21,80,5.25,0.0,3.7,35.3,45.0,REDE_POTENCIA_REDUZIDA
21,85,5.33,0.0,3.7,35.6,46.0,REDE_POTENCIA_REDUZIDA
21,90,5.42,0.0,3.7,36.0,46.9,REDE_POTENCIA_REDUZIDA
21,95,5.5,0.0,3.7,36.0,47.8,REDE_POTENCIA_REDUZIDA
21,100,5.58,0.0,3.7,36.4,48.8,REDE_POTENCIA_REDUZIDA
21,105,5.67,0.0,3.7,36.8,49.7,REDE_POTENCIA_REDUZIDA
21,110,5.75,0.0,3.7,36.7,50.7,REDE_POTENCIA_REDUZIDA
21,115,5.83,0.0,3.7,36.7,51.6,REDE_POTENCIA_REDUZIDA
21,120,5.92,0.0,3.7,37.0,52.5,REDE_POTENCIA_REDUZIDA
21,125,6.0,0.0,3.7,36.9,53.5,REDE_POTENCIA_REDUZIDA
21,130,6.08,0.19,3.7,36.8,54.4,REDE_POTENCIA_REDUZIDA
21,135,6.17,0.4,3.7,37.2,55.4,REDE_POTENCIA_REDUZIDA
21,140,6.25,0.56,7.4,37.8,57.2,HIBRIDO_SOLAR_REDE
21,145,6.33,0.67,7.4,38.6,59.1,HIBRIDO_SOLAR_REDE
21,150,6.42,1.01,7.4,39.1,61.0,HIBRIDO_SOLAR_REDE
21,155,6.5,1.13,7.4,40.1,62.9,HIBRIDO_SOLAR_REDE
21,160,6.58,1.43,7.4,40.7,64.8,HIBRIDO_SOLAR_REDE
21,165,6.67,1.58,7.4,41.1,66.6,HIBRIDO_SOLAR_REDE
21,170,6.75,1.95,7.4,41.5,68.5,HIBRIDO_SOLAR_REDE
21,175,6.83,1.91,7.4,42.2,70.4,HIBRIDO_SOLAR_REDE
21,180,6.92,1.8,7.4,42.9,72.3,HIBRIDO_SOLAR_REDE
21,185,7.0,2.35,7.4,43.2,74.1,HIBRIDO_SOLAR_REDE
21,190,7.08,2.43,7.4,43.3,76.0,HIBRIDO_SOLAR_REDE
21,195,7.17,2.78,7.4,43.5,77.9,HIBRIDO_SOLAR_REDE
21,200,7.25,2.95,7.4,43.9,79.8,HIBRIDO_SOLAR_REDE
21,205,7.33,3.0,7.4,44.3,81.7,HIBRIDO_SOLAR_REDE
21,210,7.42,3.12,4.44,44.0,82.8,HIBRIDO_SOLAR_REDE
21,215,7.5,2.95,4.44,43.5,83.9,HIBRIDO_SOLAR_REDE
21,220,7.58,3.03,4.44,43.3,85.0,HIBRIDO_SOLAR_REDE
21,225,7.67,4.12,4.44,43.2,86.2,HIBRIDO_SOLAR_REDE
21,230,7.75,4.18,4.44,42.9,87.3,HIBRIDO_SOLAR_REDE
21,235,7.83,3.6,4.44,42.6,88.4,HIBRIDO_SOLAR_REDE
21,240,7.92,3.7,4.44,42.6,89.6,HIBRIDO_SOLAR_REDE
21,245,8.0,4.55,4.44,42.5,90.7,HIBRIDO_SOLAR_REDE
21,250,8.08,5.03,4.44,42.1,91.8,HIBRIDO_SOLAR_REDE
21,255,8.17,5.35,4.44,42.1,92.9,HIBRIDO_SOLAR_REDE
21,260,8.25,5.37,4.44,41.8,94.1,HIBRIDO_SOLAR_REDE
21,265,8.33,4.57,4.44,41.9,95.2,HIBRIDO_SOLAR_REDE
21,270,8.42,5.3,4.44,41.9,96.3,HIBRIDO_SOLAR_REDE
